order_id,customer_id,order_maker_id,order_date,order_time,completion_time,is_complain,complain_detail,created_date
TRX000259,CUST006821,EMP000665,01/05/2025,12:04:25,12:29:27,0,,2025-01-05 12:04:30
TRX000260,CUST004841,EMP000208,01/05/2025,12:06:27,12:22:51,0,,2025-01-05 12:06:32
TRX000261,CUST007085,EMP000756,01/05/2025,12:38:29,13:05:07,0,,2025-01-05 12:38:34
TRX000262,CUST008132,EMP000437,01/05/2025,12:42:01,13:08:54,0,,2025-01-05 12:42:06
TRX000263,CUST004170,EMP000756,01/05/2025,12:57:22,13:26:30,0,,2025-01-05 12:57:27
TRX000264,CUST006333,EMP000560,01/05/2025,13:03:59,13:29:22,0,,2025-01-05 13:04:04
TRX000265,CUST009381,EMP000437,01/05/2025,13:04:42,13:24:26,0,,2025-01-05 13:04:47
TRX000266,CUST009708,EMP000560,01/05/2025,13:09:29,13:22:01,0,,2025-01-05 13:09:34
TRX000267,CUST006964,EMP000302,01/05/2025,13:37:50,14:02:31,0,,2025-01-05 13:37:55
TRX000268,CUST001704,EMP000295,01/05/2025,13:40:46,13:53:47,1,Received wrong pizza,2025-01-05 13:40:51
TRX000269,CUST001128,EMP000665,01/05/2025,13:49:34,14:10:28,0,,2025-01-05 13:49:39
TRX000270,CUST007656,EMP000231,01/05/2025,14:09:02,14:33:25,1,Pizza was burnt,2025-01-05 14:09:07
TRX000271,CUST005584,EMP000560,01/05/2025,14:22:19,14:43:20,0,,2025-01-05 14:22:24
TRX000272,CUST007747,EMP000231,01/05/2025,14:24:05,14:43:21,0,,2025-01-05 14:24:10
TRX000273,CUST004293,EMP000286,01/05/2025,14:28:00,14:41:56,0,,2025-01-05 14:28:05
TRX000274,CUST004105,EMP000286,01/05/2025,14:36:33,14:58:47,0,,2025-01-05 14:36:38
TRX000275,CUST001597,EMP000756,01/05/2025,14:38:14,14:57:44,0,,2025-01-05 14:38:19
TRX000276,CUST008132,EMP000437,01/05/2025,15:18:18,15:45:15,0,,2025-01-05 15:18:23
TRX000277,CUST004020,EMP000286,01/05/2025,15:41:50,16:04:51,1,Pizza was burnt,2025-01-05 15:41:55
TRX000278,CUST005429,EMP000286,01/05/2025,15:49:21,16:11:39,0,,2025-01-05 15:49:26
TRX000279,CUST006964,EMP000560,01/05/2025,16:07:03,16:28:06,0,,2025-01-05 16:07:08
TRX000280,CUST002437,EMP000231,01/05/2025,16:20:23,16:50:14,0,,2025-01-05 16:20:28
TRX000281,CUST009162,EMP000286,01/05/2025,16:33:48,16:59:27,1,Missing toppings,2025-01-05 16:33:53
TRX000282,CUST006034,EMP000302,01/05/2025,16:49:38,17:08:43,0,,2025-01-05 16:49:43
TRX000283,CUST003319,EMP000437,01/05/2025,16:51:43,17:18:18,0,,2025-01-05 16:51:48
TRX000284,CUST001597,EMP000208,01/05/2025,16:58:16,17:25:57,0,,2025-01-05 16:58:21
TRX000285,CUST004105,EMP000646,01/05/2025,16:58:38,17:12:47,0,,2025-01-05 16:58:43
TRX000286,CUST008674,EMP000756,01/05/2025,17:01:23,17:29:30,0,,2025-01-05 17:01:28
TRX000287,CUST006843,EMP000665,01/05/2025,17:30:09,17:46:19,0,,2025-01-05 17:30:14
TRX000288,CUST004837,EMP000295,01/05/2025,17:32:44,17:50:42,0,,2025-01-05 17:32:49
TRX000289,CUST005956,EMP000231,01/05/2025,17:36:23,17:47:11,0,,2025-01-05 17:36:28
TRX000290,CUST004537,EMP000437,01/05/2025,17:41:16,18:10:07,0,,2025-01-05 17:41:21
TRX000291,CUST004293,EMP000665,01/05/2025,17:44:39,18:02:16,0,,2025-01-05 17:44:44
TRX000292,CUST008674,EMP000295,01/05/2025,17:48:59,18:15:11,1,Wrong pizza size,2025-01-05 17:49:04
TRX000293,CUST006333,EMP000437,01/05/2025,17:58:38,18:25:42,1,Dough undercooked,2025-01-05 17:58:43
TRX000294,CUST009381,EMP000208,01/05/2025,18:16:35,18:31:04,0,,2025-01-05 18:16:40
TRX000295,CUST008422,EMP000756,01/05/2025,18:20:12,18:32:59,0,,2025-01-05 18:20:17
TRX000296,CUST007254,EMP000302,01/05/2025,18:46:54,19:10:04,0,,2025-01-05 18:46:59
TRX000297,CUST002965,EMP000437,01/05/2025,19:02:18,19:28:57,0,,2025-01-05 19:02:23
TRX000298,CUST006964,EMP000437,01/05/2025,19:10:36,19:40:16,1,Pizza was burnt,2025-01-05 19:10:41
TRX000299,CUST007482,EMP000665,01/05/2025,19:34:31,19:58:38,0,,2025-01-05 19:34:36
TRX000300,CUST003553,EMP000646,01/05/2025,19:42:54,20:00:36,0,,2025-01-05 19:42:59
TRX000301,CUST002835,EMP000646,01/05/2025,19:45:58,20:08:00,1,Missing toppings,2025-01-05 19:46:03
TRX000302,CUST001704,EMP000286,01/05/2025,19:57:37,20:26:45,0,,2025-01-05 19:57:42
TRX000303,CUST007156,EMP000756,01/05/2025,20:02:51,20:17:49,0,,2025-01-05 20:02:56
TRX000304,CUST002604,EMP000286,01/05/2025,20:07:58,20:33:21,0,,2025-01-05 20:08:03
TRX000305,CUST009162,EMP000208,01/05/2025,20:35:40,21:00:59,0,,2025-01-05 20:35:45
TRX000306,CUST005127,EMP000208,01/05/2025,20:37:40,21:04:53,1,Received wrong pizza,2025-01-05 20:37:45
TRX000307,CUST006821,EMP000756,01/05/2025,21:45:38,22:10:27,0,,2025-01-05 21:45:43
TRX000308,CUST007656,EMP000646,01/05/2025,21:59:46,22:28:05,0,,2025-01-05 21:59:51
TRX000309,CUST002604,EMP000756,01/06/2025,11:39:06,11:56:21,0,,2025-01-06 11:39:11
TRX000310,CUST006964,EMP000286,01/06/2025,11:40:48,12:08:53,0,,2025-01-06 11:40:53
TRX000311,CUST007768,EMP000295,01/06/2025,11:57:27,12:22:42,0,,2025-01-06 11:57:32
TRX000312,CUST005584,EMP000231,01/06/2025,12:05:21,12:23:33,0,,2025-01-06 12:05:26
TRX000313,CUST001979,EMP000665,01/06/2025,12:09:09,12:27:05,0,,2025-01-06 12:09:14
TRX000314,CUST008422,EMP000756,01/06/2025,12:11:58,12:27:33,0,,2025-01-06 12:12:03
TRX000315,CUST004708,EMP000286,01/06/2025,12:17:40,12:42:26,0,,2025-01-06 12:17:45
TRX000316,CUST005584,EMP000646,01/06/2025,12:29:34,12:46:01,0,,2025-01-06 12:29:39
TRX000317,CUST004841,EMP000437,01/06/2025,12:31:00,12:48:12,0,,2025-01-06 12:31:05
TRX000318,CUST004817,EMP000286,01/06/2025,12:45:14,12:59:07,0,,2025-01-06 12:45:19
TRX000319,CUST001128,EMP000302,01/06/2025,12:46:22,13:02:07,0,,2025-01-06 12:46:27
TRX000320,CUST004934,EMP000756,01/06/2025,12:46:40,13:07:53,0,,2025-01-06 12:46:45
TRX000321,CUST007931,EMP000665,01/06/2025,12:56:21,13:19:15,0,,2025-01-06 12:56:26
TRX000322,CUST001704,EMP000302,01/06/2025,13:02:13,13:15:21,0,,2025-01-06 13:02:18
TRX000323,CUST002437,EMP000295,01/06/2025,13:05:33,13:26:55,0,,2025-01-06 13:05:38
TRX000324,CUST002437,EMP000295,01/06/2025,13:06:44,13:33:22,0,,2025-01-06 13:06:49
TRX000325,CUST002583,EMP000560,01/06/2025,13:07:32,13:28:46,0,,2025-01-06 13:07:37
TRX000326,CUST006333,EMP000208,01/06/2025,13:10:13,13:32:28,1,Wrong pizza size,2025-01-06 13:10:18
TRX000327,CUST006714,EMP000302,01/06/2025,13:10:54,13:30:35,0,,2025-01-06 13:10:59
TRX000328,CUST003463,EMP000437,01/06/2025,13:16:35,13:45:52,0,,2025-01-06 13:16:40
TRX000329,CUST004547,EMP000231,01/06/2025,13:22:44,13:37:11,0,,2025-01-06 13:22:49
TRX000330,CUST007931,EMP000295,01/06/2025,13:27:11,13:46:19,0,,2025-01-06 13:27:16
TRX000331,CUST009740,EMP000231,01/06/2025,13:43:30,13:56:50,0,,2025-01-06 13:43:35
TRX000332,CUST008196,EMP000756,01/06/2025,14:12:01,14:25:11,0,,2025-01-06 14:12:06
TRX000333,CUST006043,EMP000560,01/06/2025,14:16:36,14:33:12,0,,2025-01-06 14:16:41
TRX000334,CUST004354,EMP000295,01/06/2025,14:24:18,14:48:26,0,,2025-01-06 14:24:23
TRX000335,CUST005536,EMP000665,01/06/2025,14:24:47,14:51:22,1,Received wrong pizza,2025-01-06 14:24:52
TRX000336,CUST006821,EMP000646,01/06/2025,14:51:41,15:13:46,0,,2025-01-06 14:51:46
TRX000337,CUST001128,EMP000208,01/06/2025,15:03:12,15:14:12,0,,2025-01-06 15:03:17
TRX000338,CUST007747,EMP000437,01/06/2025,15:18:26,15:41:43,0,,2025-01-06 15:18:31
TRX000339,CUST005956,EMP000286,01/06/2025,15:25:13,15:55:01,0,,2025-01-06 15:25:18
TRX000340,CUST006256,EMP000560,01/06/2025,15:35:32,16:01:45,0,,2025-01-06 15:35:37
TRX000341,CUST009381,EMP000756,01/06/2025,15:35:47,16:01:32,0,,2025-01-06 15:35:52
TRX000342,CUST006256,EMP000437,01/06/2025,15:44:12,16:08:08,0,,2025-01-06 15:44:17
TRX000343,CUST004105,EMP000665,01/06/2025,15:45:37,16:00:05,0,,2025-01-06 15:45:42
TRX000344,CUST003549,EMP000302,01/06/2025,16:01:11,16:24:32,0,,2025-01-06 16:01:16
TRX000345,CUST008132,EMP000756,01/06/2025,16:01:47,16:12:53,0,,2025-01-06 16:01:52
TRX000346,CUST001704,EMP000756,01/06/2025,16:30:00,16:57:28,0,,2025-01-06 16:30:05
TRX000347,CUST004609,EMP000302,01/06/2025,16:37:17,16:53:55,1,Missing toppings,2025-01-06 16:37:22
TRX000348,CUST001979,EMP000231,01/06/2025,16:49:12,17:04:33,0,,2025-01-06 16:49:17
TRX000349,CUST004837,EMP000756,01/06/2025,17:25:58,17:55:26,0,,2025-01-06 17:26:03
TRX000350,CUST009381,EMP000286,01/06/2025,17:37:05,17:49:16,0,,2025-01-06 17:37:10
TRX000351,CUST005604,EMP000302,01/06/2025,17:37:29,17:58:52,0,,2025-01-06 17:37:34
TRX000352,CUST004708,EMP000295,01/06/2025,17:45:48,18:00:06,0,,2025-01-06 17:45:53
TRX000353,CUST004837,EMP000665,01/06/2025,17:59:48,18:14:55,0,,2025-01-06 17:59:53
TRX000354,CUST005270,EMP000302,01/06/2025,18:01:44,18:24:59,0,,2025-01-06 18:01:49
TRX000355,CUST008535,EMP000437,01/06/2025,18:14:45,18:24:57,0,,2025-01-06 18:14:50
TRX000356,CUST004020,EMP000646,01/06/2025,18:16:05,18:36:03,0,,2025-01-06 18:16:10
TRX000357,CUST008674,EMP000231,01/06/2025,18:27:58,18:48:59,0,,2025-01-06 18:28:03
TRX000358,CUST005109,EMP000302,01/06/2025,18:30:12,18:42:20,0,,2025-01-06 18:30:17
TRX000359,CUST003570,EMP000646,01/06/2025,18:33:08,18:47:27,0,,2025-01-06 18:33:13
TRX000360,CUST003549,EMP000756,01/06/2025,18:50:38,19:07:25,0,,2025-01-06 18:50:43
TRX000361,CUST007656,EMP000286,01/06/2025,19:12:38,19:37:26,0,,2025-01-06 19:12:43
TRX000362,CUST005956,EMP000286,01/06/2025,19:13:36,19:23:38,0,,2025-01-06 19:13:41
TRX000363,CUST007854,EMP000208,01/06/2025,19:20:31,19:42:15,0,,2025-01-06 19:20:36
TRX000364,CUST007656,EMP000231,01/06/2025,19:27:24,19:56:02,1,Pizza was burnt,2025-01-06 19:27:29
TRX000365,CUST006333,EMP000295,01/06/2025,19:37:26,20:01:52,1,Missing toppings,2025-01-06 19:37:31
TRX000366,CUST007085,EMP000302,01/06/2025,20:04:20,20:29:22,0,,2025-01-06 20:04:25
TRX000367,CUST006333,EMP000756,01/06/2025,20:05:12,20:29:51,0,,2025-01-06 20:05:17
TRX000368,CUST007562,EMP000560,01/06/2025,20:28:16,20:40:45,0,,2025-01-06 20:28:21
TRX000369,CUST002637,EMP000665,01/06/2025,20:30:06,20:58:17,0,,2025-01-06 20:30:11
TRX000370,CUST001597,EMP000295,01/06/2025,21:02:30,21:19:01,0,,2025-01-06 21:02:35
TRX000371,CUST004547,EMP000665,01/06/2025,21:15:20,21:39:34,1,Rude staff at counter,2025-01-06 21:15:25
TRX000372,CUST007656,EMP000756,01/06/2025,22:26:59,22:55:14,0,,2025-01-06 22:27:04
TRX000373,CUST001309,EMP000295,01/07/2025,11:45:18,11:57:46,0,,2025-01-07 11:45:23
TRX000374,CUST004841,EMP000756,01/07/2025,11:55:59,12:24:32,0,,2025-01-07 11:56:04
TRX000375,CUST003549,EMP000560,01/07/2025,11:58:36,12:26:17,0,,2025-01-07 11:58:41
TRX000376,CUST004392,EMP000437,01/07/2025,12:01:17,12:21:26,1,Missing toppings,2025-01-07 12:01:22
TRX000377,CUST004537,EMP000756,01/07/2025,12:03:18,12:30:43,0,,2025-01-07 12:03:23
TRX000378,CUST003406,EMP000560,01/07/2025,12:19:37,12:34:23,0,,2025-01-07 12:19:42
TRX000379,CUST006821,EMP000286,01/07/2025,12:25:37,12:46:48,0,,2025-01-07 12:25:42
TRX000380,CUST009162,EMP000437,01/07/2025,12:32:10,12:54:23,0,,2025-01-07 12:32:15
TRX000381,CUST004841,EMP000286,01/07/2025,12:33:06,12:46:45,0,,2025-01-07 12:33:11
TRX000382,CUST002437,EMP000231,01/07/2025,12:33:07,12:46:57,0,,2025-01-07 12:33:12
TRX000383,CUST005584,EMP000437,01/07/2025,12:43:59,12:55:20,0,,2025-01-07 12:44:04
TRX000384,CUST006333,EMP000646,01/07/2025,12:51:46,13:12:44,0,,2025-01-07 12:51:51
TRX000385,CUST001979,EMP000756,01/07/2025,12:54:19,13:16:23,0,,2025-01-07 12:54:24
TRX000386,CUST005109,EMP000231,01/07/2025,12:58:16,13:22:32,0,,2025-01-07 12:58:21
TRX000387,CUST004307,EMP000208,01/07/2025,13:03:14,13:31:16,0,,2025-01-07 13:03:19
TRX000388,CUST002437,EMP000665,01/07/2025,13:04:56,13:24:26,0,,2025-01-07 13:05:01
TRX000389,CUST006034,EMP000646,01/07/2025,13:10:17,13:29:57,0,,2025-01-07 13:10:22
TRX000390,CUST008674,EMP000286,01/07/2025,13:15:32,13:43:35,0,,2025-01-07 13:15:37
TRX000391,CUST005218,EMP000231,01/07/2025,13:25:31,13:52:38,0,,2025-01-07 13:25:36
TRX000392,CUST004293,EMP000231,01/07/2025,13:36:47,13:52:40,0,,2025-01-07 13:36:52
TRX000393,CUST005249,EMP000646,01/07/2025,13:48:31,14:07:19,0,,2025-01-07 13:48:36
TRX000394,CUST006034,EMP000231,01/07/2025,14:02:18,14:31:55,0,,2025-01-07 14:02:23
TRX000395,CUST003319,EMP000286,01/07/2025,14:11:08,14:32:27,0,,2025-01-07 14:11:13
TRX000396,CUST006821,EMP000295,01/07/2025,14:12:21,14:40:55,0,,2025-01-07 14:12:26
TRX000397,CUST005218,EMP000560,01/07/2025,14:31:10,14:51:01,0,,2025-01-07 14:31:15
TRX000398,CUST005270,EMP000437,01/07/2025,14:56:26,15:19:20,0,,2025-01-07 14:56:31
TRX000399,CUST001704,EMP000437,01/07/2025,15:47:49,16:04:43,0,,2025-01-07 15:47:54
TRX000400,CUST001597,EMP000646,01/07/2025,16:03:07,16:30:58,1,Wrong pizza size,2025-01-07 16:03:12
TRX000401,CUST004537,EMP000437,01/07/2025,16:08:35,16:35:45,0,,2025-01-07 16:08:40
TRX000402,CUST006964,EMP000295,01/07/2025,16:24:46,16:44:27,1,Pizza was burnt,2025-01-07 16:24:51
TRX000403,CUST002835,EMP000208,01/07/2025,16:26:10,16:53:02,0,,2025-01-07 16:26:15
TRX000404,CUST004609,EMP000646,01/07/2025,16:39:27,17:00:33,0,,2025-01-07 16:39:32
TRX000405,CUST006964,EMP000286,01/07/2025,16:44:16,16:54:34,0,,2025-01-07 16:44:21
TRX000406,CUST005956,EMP000302,01/07/2025,16:50:49,17:07:28,0,,2025-01-07 16:50:54
TRX000407,CUST008674,EMP000302,01/07/2025,16:56:42,17:07:27,0,,2025-01-07 16:56:47
TRX000408,CUST008578,EMP000437,01/07/2025,17:09:09,17:30:49,0,,2025-01-07 17:09:14
TRX000409,CUST001220,EMP000231,01/07/2025,17:15:04,17:32:08,0,,2025-01-07 17:15:09
TRX000410,CUST005584,EMP000208,01/07/2025,17:33:49,18:02:45,0,,2025-01-07 17:33:54
TRX000411,CUST007854,EMP000295,01/07/2025,17:58:09,18:11:54,0,,2025-01-07 17:58:14
TRX000412,CUST006814,EMP000646,01/07/2025,18:07:46,18:32:12,0,,2025-01-07 18:07:51
TRX000413,CUST008422,EMP000560,01/07/2025,18:11:32,18:23:33,1,Received wrong pizza,2025-01-07 18:11:37
TRX000414,CUST002437,EMP000302,01/07/2025,18:13:22,18:38:48,0,,2025-01-07 18:13:27
TRX000415,CUST005956,EMP000646,01/07/2025,18:16:23,18:34:02,0,,2025-01-07 18:16:28
TRX000416,CUST004778,EMP000560,01/07/2025,18:17:42,18:45:16,0,,2025-01-07 18:17:47
TRX000417,CUST004945,EMP000756,01/07/2025,18:24:40,18:40:17,0,,2025-01-07 18:24:45
TRX000418,CUST001704,EMP000756,01/07/2025,18:40:11,18:50:52,0,,2025-01-07 18:40:16
TRX000419,CUST007443,EMP000560,01/07/2025,19:02:31,19:30:58,0,,2025-01-07 19:02:36
TRX000420,CUST002637,EMP000437,01/07/2025,19:04:40,19:29:19,0,,2025-01-07 19:04:45
TRX000421,CUST007293,EMP000665,01/07/2025,19:21:58,19:49:02,0,,2025-01-07 19:22:03
TRX000422,CUST003549,EMP000295,01/07/2025,19:30:25,19:53:30,0,,2025-01-07 19:30:30
TRX000423,CUST001704,EMP000665,01/07/2025,19:45:07,19:58:48,0,,2025-01-07 19:45:12
TRX000424,CUST007656,EMP000295,01/07/2025,20:01:28,20:18:02,0,,2025-01-07 20:01:33
TRX000425,CUST004170,EMP000295,01/07/2025,20:21:19,20:44:21,0,,2025-01-07 20:21:24
TRX000426,CUST006043,EMP000295,01/07/2025,20:25:45,20:52:50,0,,2025-01-07 20:25:50
TRX000427,CUST008674,EMP000231,01/07/2025,21:49:00,22:06:51,0,,2025-01-07 21:49:05
TRX000428,CUST005218,EMP000756,01/07/2025,22:05:00,22:15:29,0,,2025-01-07 22:05:05
TRX000429,CUST005127,EMP000208,01/07/2025,22:16:53,22:28:31,0,,2025-01-07 22:16:58
TRX000430,CUST002437,EMP000295,01/07/2025,22:46:13,23:12:34,0,,2025-01-07 22:46:18
TRX000431,CUST003319,EMP000756,01/08/2025,11:17:13,11:29:51,0,,2025-01-08 11:17:18
TRX000432,CUST004609,EMP000286,01/08/2025,11:39:07,11:54:54,0,,2025-01-08 11:39:12
TRX000433,CUST007254,EMP000208,01/08/2025,11:49:50,12:07:28,0,,2025-01-08 11:49:55
TRX000434,CUST003549,EMP000437,01/08/2025,11:54:14,12:23:27,0,,2025-01-08 11:54:19
TRX000435,CUST006814,EMP000437,01/08/2025,12:06:09,12:29:06,0,,2025-01-08 12:06:14
TRX000436,CUST009381,EMP000560,01/08/2025,12:07:21,12:23:00,0,,2025-01-08 12:07:26
TRX000437,CUST001597,EMP000208,01/08/2025,12:07:54,12:24:37,0,,2025-01-08 12:07:59
TRX000438,CUST001597,EMP000665,01/08/2025,12:08:38,12:19:35,0,,2025-01-08 12:08:43
TRX000439,CUST004307,EMP000302,01/08/2025,12:13:08,12:30:26,0,,2025-01-08 12:13:13
TRX000440,CUST006333,EMP000756,01/08/2025,12:16:34,12:41:40,1,Pizza was burnt,2025-01-08 12:16:39
TRX000441,CUST006333,EMP000286,01/08/2025,12:16:58,12:31:15,0,,2025-01-08 12:17:03
TRX000442,CUST007768,EMP000437,01/08/2025,12:28:49,12:41:27,0,,2025-01-08 12:28:54
TRX000443,CUST008422,EMP000231,01/08/2025,12:34:20,13:00:25,0,,2025-01-08 12:34:25
TRX000444,CUST001704,EMP000646,01/08/2025,12:40:05,12:58:39,0,,2025-01-08 12:40:10
TRX000445,CUST001704,EMP000295,01/08/2025,12:57:39,13:22:20,0,,2025-01-08 12:57:44
TRX000446,CUST001309,EMP000302,01/08/2025,12:58:01,13:20:11,0,,2025-01-08 12:58:06
TRX000447,CUST009381,EMP000295,01/08/2025,13:02:00,13:27:57,0,,2025-01-08 13:02:05
TRX000448,CUST009162,EMP000756,01/08/2025,13:03:34,13:13:46,0,,2025-01-08 13:03:39
TRX000449,CUST005584,EMP000295,01/08/2025,13:04:15,13:27:45,0,,2025-01-08 13:04:20
TRX000450,CUST005127,EMP000646,01/08/2025,13:07:53,13:34:33,0,,2025-01-08 13:07:58
TRX000451,CUST007482,EMP000208,01/08/2025,13:19:06,13:40:31,0,,2025-01-08 13:19:11
TRX000452,CUST002998,EMP000665,01/08/2025,13:24:11,13:47:46,0,,2025-01-08 13:24:16
TRX000453,CUST007482,EMP000295,01/08/2025,13:27:14,13:42:37,1,Dough undercooked,2025-01-08 13:27:19
TRX000454,CUST002604,EMP000665,01/08/2025,13:31:40,13:44:14,0,,2025-01-08 13:31:45
TRX000455,CUST004105,EMP000231,01/08/2025,13:39:14,14:02:50,1,Wrong pizza size,2025-01-08 13:39:19
TRX000456,CUST007656,EMP000437,01/08/2025,13:47:53,14:09:55,0,,2025-01-08 13:47:58
TRX000457,CUST005604,EMP000437,01/08/2025,13:59:04,14:15:56,0,,2025-01-08 13:59:09
TRX000458,CUST005584,EMP000295,01/08/2025,14:00:05,14:16:34,0,,2025-01-08 14:00:10
TRX000459,CUST009381,EMP000231,01/08/2025,14:14:02,14:41:58,0,,2025-01-08 14:14:07
TRX000460,CUST009162,EMP000756,01/08/2025,14:19:58,14:44:53,0,,2025-01-08 14:20:03
TRX000461,CUST002637,EMP000646,01/08/2025,14:21:19,14:40:33,0,,2025-01-08 14:21:24
TRX000462,CUST007443,EMP000437,01/08/2025,14:38:41,15:05:39,0,,2025-01-08 14:38:46
TRX000463,CUST007809,EMP000437,01/08/2025,14:40:28,14:58:43,0,,2025-01-08 14:40:33
TRX000464,CUST006821,EMP000286,01/08/2025,14:49:01,15:14:35,0,,2025-01-08 14:49:06
TRX000465,CUST004547,EMP000560,01/08/2025,14:55:23,15:08:50,0,,2025-01-08 14:55:28
TRX000466,CUST001309,EMP000437,01/08/2025,15:30:10,15:52:41,0,,2025-01-08 15:30:15
TRX000467,CUST009381,EMP000437,01/08/2025,15:33:13,15:51:12,0,,2025-01-08 15:33:18
TRX000468,CUST004817,EMP000302,01/08/2025,15:36:12,15:49:16,0,,2025-01-08 15:36:17
TRX000469,CUST008132,EMP000231,01/08/2025,15:37:18,15:55:51,0,,2025-01-08 15:37:23
TRX000470,CUST007931,EMP000756,01/08/2025,15:49:13,16:05:17,0,,2025-01-08 15:49:18
TRX000471,CUST004619,EMP000437,01/08/2025,16:20:26,16:42:02,0,,2025-01-08 16:20:31
TRX000472,CUST007150,EMP000286,01/08/2025,16:29:50,16:41:25,0,,2025-01-08 16:29:55
TRX000473,CUST003228,EMP000646,01/08/2025,16:41:27,17:09:34,0,,2025-01-08 16:41:32
TRX000474,CUST005270,EMP000646,01/08/2025,16:47:48,17:12:37,0,,2025-01-08 16:47:53
TRX000475,CUST007150,EMP000286,01/08/2025,17:15:17,17:38:59,0,,2025-01-08 17:15:22
TRX000476,CUST002637,EMP000646,01/08/2025,17:27:56,17:54:31,0,,2025-01-08 17:28:01
TRX000477,CUST004837,EMP000295,01/08/2025,17:30:04,17:56:21,0,,2025-01-08 17:30:09
TRX000478,CUST004841,EMP000437,01/08/2025,17:35:56,17:46:26,0,,2025-01-08 17:36:01
TRX000479,CUST006964,EMP000437,01/08/2025,17:37:03,18:00:00,0,,2025-01-08 17:37:08
TRX000480,CUST007768,EMP000231,01/08/2025,17:41:31,17:59:52,0,,2025-01-08 17:41:36
TRX000481,CUST005584,EMP000665,01/08/2025,17:41:37,18:07:00,1,Missing toppings,2025-01-08 17:41:42
TRX000482,CUST003549,EMP000302,01/08/2025,17:52:42,18:12:43,0,,2025-01-08 17:52:47
TRX000483,CUST005956,EMP000560,01/08/2025,17:54:05,18:05:27,1,Pizza was burnt,2025-01-08 17:54:10
TRX000484,CUST004945,EMP000437,01/08/2025,18:02:54,18:25:06,0,,2025-01-08 18:02:59
TRX000485,CUST004020,EMP000646,01/08/2025,18:07:31,18:37:19,0,,2025-01-08 18:07:36
TRX000486,CUST007150,EMP000665,01/08/2025,18:15:08,18:36:08,0,,2025-01-08 18:15:13
TRX000487,CUST004817,EMP000302,01/08/2025,18:30:16,18:44:24,0,,2025-01-08 18:30:21
TRX000488,CUST006333,EMP000286,01/08/2025,18:46:02,19:04:21,0,,2025-01-08 18:46:07
TRX000489,CUST003549,EMP000560,01/08/2025,18:48:43,19:13:17,0,,2025-01-08 18:48:48
TRX000490,CUST006843,EMP000302,01/08/2025,18:49:24,19:11:33,0,,2025-01-08 18:49:29
TRX000491,CUST007931,EMP000646,01/08/2025,19:01:12,19:26:41,0,,2025-01-08 19:01:17
TRX000492,CUST004392,EMP000295,01/08/2025,19:06:21,19:22:16,0,,2025-01-08 19:06:26
TRX000493,CUST008535,EMP000286,01/08/2025,19:31:47,19:50:31,0,,2025-01-08 19:31:52
TRX000494,CUST005205,EMP000295,01/08/2025,19:38:40,19:49:40,0,,2025-01-08 19:38:45
TRX000495,CUST009381,EMP000646,01/08/2025,19:42:52,20:00:06,0,,2025-01-08 19:42:57
TRX000496,CUST004778,EMP000295,01/08/2025,19:46:18,20:09:11,0,,2025-01-08 19:46:23
TRX000497,CUST005264,EMP000560,01/08/2025,19:49:26,19:59:54,0,,2025-01-08 19:49:31
TRX000498,CUST008196,EMP000560,01/08/2025,20:02:25,20:12:51,0,,2025-01-08 20:02:30
TRX000499,CUST008951,EMP000560,01/08/2025,21:10:46,21:24:12,0,,2025-01-08 21:10:51
TRX000500,CUST006843,EMP000437,01/08/2025,21:46:49,22:00:03,0,,2025-01-08 21:46:54
TRX000501,CUST008535,EMP000208,01/08/2025,21:51:31,22:11:57,0,,2025-01-08 21:51:36
TRX000502,CUST003147,EMP000208,01/08/2025,22:26:08,22:44:56,0,,2025-01-08 22:26:13
TRX000503,CUST008422,EMP000208,01/09/2025,11:16:21,11:31:43,0,,2025-01-09 11:16:26
TRX000504,CUST002287,EMP000208,01/09/2025,11:48:18,12:13:30,0,,2025-01-09 11:48:23
TRX000505,CUST004609,EMP000302,01/09/2025,11:55:10,12:10:19,0,,2025-01-09 11:55:15
TRX000506,CUST007085,EMP000295,01/09/2025,12:02:09,12:30:39,0,,2025-01-09 12:02:14
TRX000507,CUST008132,EMP000560,01/09/2025,12:06:03,12:34:01,0,,2025-01-09 12:06:08
TRX000508,CUST009162,EMP000665,01/09/2025,12:13:32,12:39:23,0,,2025-01-09 12:13:37
TRX000509,CUST004537,EMP000208,01/09/2025,12:13:58,12:31:15,0,,2025-01-09 12:14:03
TRX000510,CUST001128,EMP000646,01/09/2025,12:15:03,12:28:01,1,Wrong pizza size,2025-01-09 12:15:08
TRX000511,CUST001580,EMP000295,01/09/2025,12:18:21,12:46:51,1,Missing toppings,2025-01-09 12:18:26
TRX000512,CUST004020,EMP000756,01/09/2025,12:19:24,12:34:32,0,,2025-01-09 12:19:29
TRX000513,CUST001988,EMP000756,01/09/2025,12:22:48,12:47:52,0,,2025-01-09 12:22:53
TRX000514,CUST002835,EMP000665,01/09/2025,12:26:47,12:45:44,0,,2025-01-09 12:26:52
TRX000515,CUST006821,EMP000231,01/09/2025,13:07:37,13:26:04,0,,2025-01-09 13:07:42
TRX000516,CUST009740,EMP000231,01/09/2025,13:09:09,13:30:20,0,,2025-01-09 13:09:14
TRX000517,CUST001704,EMP000560,01/09/2025,13:09:11,13:36:43,0,,2025-01-09 13:09:16
